halo_mass_msun,formation_redshift,observation_redshift,seed_mass_msun,post_dark_burst_mass_msun,target_mass_msun,available_post_burst_time_myr,seed_only_required_activity,post_burst_required_activity,activity_reduction_factor,seed_only_feasible,post_burst_feasible,dark_burst_changes_feasibility
1000000.0,20.0,4.0,100.0,1050.6022033901838,10000000.0,1355.8002588855027,0.4244170758100266,0.3382120803946127,0.7968861284601091,True,True,False
1000000.0,25.0,11.0,100.0,1416.8050569783422,100000.0,282.47645798720197,1.2154403625966284,0.7542938062970719,0.6205930208584011,False,True,True
1000000.0,25.0,11.0,100.0,1416.8050569783422,1000000.0,282.47645798720197,1.6205871501288378,1.162309128718306,0.7172148246553119,False,False,False
1000000.0,25.0,11.0,100.0,1416.8050569783422,10000000.0,282.47645798720197,2.0257339376610473,1.5703244511395402,0.7751879069334584,False,False,False
1000000.0,25.0,8.0,100.0,1416.8050569783422,100000.0,505.93350112779876,0.6807272378735523,0.42114278301301883,0.6186659789441946,True,True,False
1000000.0,25.0,8.0,100.0,1416.8050569783422,1000000.0,505.93350112779876,0.9076363171647364,0.6489488540186689,0.7149877563800529,True,True,False
1000000.0,25.0,8.0,100.0,1416.8050569783422,10000000.0,505.93350112779876,1.1345453964559202,0.8767549250243188,0.7727808228415678,False,True,True
1000000.0,25.0,6.0,100.0,1416.8050569783422,100000.0,797.4913291175774,0.43248019916338504,0.2671756229879556,0.6177753883410055,True,True,False
1000000.0,25.0,6.0,100.0,1416.8050569783422,1000000.0,797.4913291175774,0.5766402655511801,0.4116972232536106,0.7139585073201415,True,True,False
1000000.0,25.0,6.0,100.0,1416.8050569783422,10000000.0,797.4913291175774,0.7208003319389751,0.5562188235192657,0.7716683787076234,True,True,False
1000000.0,25.0,4.0,100.0,1416.8050569783422,100000.0,1404.8800619419167,0.24576662830014875,0.15166436513445988,0.6171072378029938,True,True,False
1000000.0,25.0,4.0,100.0,1416.8050569783422,1000000.0,1404.8800619419167,0.3276888377335317,0.2337031997683174,0.7131863306200225,True,True,False
1000000.0,25.0,4.0,100.0,1416.8050569783422,10000000.0,1404.8800619419167,0.40961104716691454,0.31574203440217496,0.7708337863102398,True,True,False
1000000.0,30.0,11.0,100.0,1820.848112096927,100000.0,312.6176688916249,1.0989979376055745,0.6413958345002062,0.5836187790285011,False,True,True
1000000.0,30.0,11.0,100.0,1820.848112096927,1000000.0,312.6176688916249,1.4653305834740995,1.010072126824591,0.6893134820334176,False,False,False
1000000.0,30.0,11.0,100.0,1820.848112096927,10000000.0,312.6176688916249,1.8316632293426243,1.3787484191489756,0.7527303038363675,False,False,False
1000000.0,30.0,8.0,100.0,1820.848112096927,100000.0,536.0747120322217,0.6425950923065564,0.374036801434127,0.5820722970222888,True,True,False
