task_id,design,axis,axis_value,model_label,cross_section_model,sigma0_over_m_cm2_g,velocity_scale_km_s,halo_mass_msun,halo_redshift,halo_concentration,black_hole_seed_msun,scale_radius_over_rs,assembly_time_myr,initial_dynamical_time_myr,assembly_over_dynamical_time,r_min_over_reference_influence,cells,final_black_hole_mass_msun,growth_factor,reaches_1e7,time_to_1e7_msun_myr,dark_fraction_of_growth,initial_inner_lmfp_effective_sigma_cm2_g,final_inner_lmfp_effective_sigma_cm2_g,initial_inner_smfp_effective_sigma_cm2_g,final_inner_smfp_effective_sigma_cm2_g,mass_budget_residual_code,steps
357,latin_hypercube,joint,53.0,vd_high_transport,rutherford,30.0,100.0,6400033223.363182,27.152359879412884,4.820072340607635,2415.763337966562,0.010690023086095115,0.5647190974699453,0.6900731960073951,0.8183466634224893,0.20833333333333334,290,2811.4413689693356,1.163790063697146,False,nan,0.9978529275176028,16.146996691543894,0.02142564550864815,13.704985068182207,0.009748248713048318,2.390354580938947e-11,62345440
358,latin_hypercube,joint,54.0,vd_high_transport,rutherford,30.0,100.0,2677266821.0159945,17.727048529941154,6.023703011648516,118.54505284302822,0.014423729720082384,0.34993809095010886,1.1648337367247341,0.30041891809732496,0.20833333333333334,274,125.24301808761452,1.056501432020579,False,nan,0.9997260664660573,29.321061998191784,0.03709731035256955,29.10081987482027,0.017276548024845767,2.7711166694643907e-13,3825659
359,latin_hypercube,joint,55.0,vd_high_transport,rutherford,30.0,100.0,213382668.31095725,17.20155161260713,7.952930142634812,896.4629185858363,0.005606873507446464,1.6002695908768687,0.5522381114910151,2.897789119545229,0.20833333333333334,227,949.4096875353304,1.0590618617365872,False,nan,0.9986894972145022,28.933879842503007,0.7966413095744039,28.5933744787906,0.45007687550231723,4.618527782440651e-14,672276
360,latin_hypercube,joint,56.0,vd_high_transport,rutherford,30.0,100.0,4149602278.296378,29.976472349156353,9.770111832743778,10405.124238480943,0.026632664355171528,1.2715879804594599,0.44229974095522334,2.874946247341778,0.20833333333333334,282,16157.774277336572,1.5528670208069966,False,nan,0.9963327710582207,7.325508110794249,0.020990818078044413,5.369349830282739,0.009542560737288933,4.274802734016703e-11,53081408
361,latin_hypercube,joint,57.0,vd_high_transport,rutherford,30.0,100.0,2094694929.1385748,22.359290343318172,10.584404783206537,35629.22814420115,0.00721667838727271,1.6937901813265581,0.2882553165321564,5.876006734944668,0.20833333333333334,270,62175.26815160106,1.7450635725242458,False,nan,0.989896955876569,4.7826635149521675,0.030277632479901534,3.2900900547468916,0.013975307565836786,9.184653038118995e-12,19619978
362,latin_hypercube,joint,58.0,vd_high_transport,rutherford,30.0,100.0,915829176.116028,26.8374356259621,10.956875608884282,76227.02740580199,0.038266009122837966,1.0499821691859914,0.5675135279820419,1.8501447409007252,0.20833333333333334,254,12580605.517311629,165.0412713897074,True,1.71,0.9930243319144466,3.2740630515943914,0.08801119063161497,2.14275340399197,0.042760084336532785,1.6422418980255316e-12,7739874
363,latin_hypercube,joint,59.0,vd_high_transport,rutherford,30.0,100.0,811222984.4207741,21.680144057364267,5.691395415031782,21781.725793612957,0.010940289796213216,0.9644909478827778,0.7960023074244068,1.2116685327251664,0.20833333333333334,252,29779.65399650645,1.3671852395294923,False,nan,0.9899907234798481,11.698560861418946,0.2167214797213531,9.300008743607755,0.11103401568157201,1.0587086762825493e-12,4242440
364,latin_hypercube,joint,60.0,vd_high_transport,rutherford,30.0,100.0,3343372104.003628,23.599137000762532,9.056748358665686,13409.05824822093,0.02827938389710879,1.5720029633945847,0.7113744680252442,2.2098107734431647,0.20833333333333334,278,20607.162864113838,1.5368091093830492,False,nan,0.9960597638280363,8.05919186289431,0.013455616284839968,5.999144568718442,0.006013627433828321,1.1759482276829658e-12,8573111
365,latin_hypercube,joint,61.0,vd_high_transport,rutherford,30.0,100.0,587246984.97561,28.40907626036891,5.974631222818911,861.165012368047,0.03658888862592026,1.5383144911800795,1.0517849045810552,1.4625751752853096,0.20833333333333334,246,1006.3490201922637,1.1685902303729074,False,nan,0.9994531194258531,27.732587826503625,1.783285169850064,27.042729321583536,1.088462091921813,2.3092638912203256e-14,595827
366,latin_hypercube,joint,62.0,vd_high_transport,rutherford,30.0,100.0,329904117.09611917,23.333510980919435,5.274739199303883,2618.7048779265697,0.011823398828005068,0.7001652887223236,0.818770592991053,0.8551422030981205,0.20833333333333334,235,2931.658002321933,1.1195068321876547,False,nan,0.9971117908574597,26.629953002769156,0.500571334967563,25.649903247005092,0.2721927493135461,1.0791367799356522e-13,1421631
367,latin_hypercube,joint,63.0,vd_high_transport,rutherford,30.0,100.0,1876143393.228209,21.824938209599097,11.527472581861566,5759.670552065668,0.03148383213797387,1.090006071506341,0.6338615122990519,1.7196281054402986,0.20833333333333334,268,7792.5818111258095,1.3529561700939738,False,nan,0.9973335883855333,17.169193452697016,0.037007550262205646,14.772439298047765,0.01723287496332213,4.545697152025241e-12,8296774
